acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge
1 IPC 1860,"GALI NO 18 JAFRABAD KA CHOWK, NEAR H NO 370, JAFRABAD, DELHI",2017-01-02,2017-01-02,Monday,NORTH EAST,8173058170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170002,6,2017-01-02,JAFRABAD,19:30,323/341/34,16:00,16:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"H NO 1028, GALI NO 34, JAFRABAD, DELHI",2016-12-29,2016-12-29,Thursday,NORTH EAST,8173058170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170003,5,2017-01-02,JAFRABAD,19:40,420,14:05,14:36,cheating,cheating
1 IPC 1860,"UNKNOWN, DELHI",2016-12-13,2016-12-14,INTERVENING DAY,NORTH EAST,8173058170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170004,,2017-01-03,JAFRABAD,13:20,420,12:00,15:00,cheating,cheating
1 IPC 1860,"H NO 370, KUMHRA MOHALLA, GHONDA, DELHI",2017-01-04,2017-01-04,Wednesday,NORTH EAST,8173058170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170005,5,2017-01-04,JAFRABAD,19:25,509,13:50,13:50,sexual harrasement,sexual harrasement
1 IPC 1860,"SATE BANK OF INDIA, GHONDA CHOWK, DELHI",2017-01-06,2017-01-06,Friday,NORTH EAST,8173058170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170006,4,2017-01-06,JAFRABAD,13:14,420,10:05,10:05,cheating,cheating
1 IPC 1860,"SHOP NO 293, GALI NO 15, ROAD NO 66 JAFRABAD, DELHI",2017-01-08,2017-01-08,Sunday,NORTH EAST,8173058170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170007,7,2017-01-08,JAFRABAD,21:35,283,20:30,20:30,obstruction by a person,obstruction by a person
1 IPC 1860,"IN FRONT OF AAPKA RESTAURANT, MAUJPUR, DELHI",2016-12-27,2016-12-27,Tuesday,NORTH EAST,8173058170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170008,7,2017-01-10,JAFRABAD,11:20,323/341/34,20:15,20:15,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"CHETRAM GALI, NEAR SRI BUILDERS, MAUJPUR DELHI",2017-01-10,2017-01-10,Tuesday,NORTH EAST,8173058170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170009,8,2017-01-11,JAFRABAD,02:05,356/379/34,23:45,23:45,Snatching-Theft,Snatching
1 IPC 1860,"MAIN MARKET, MAUJPUR TYAGI MEDICAL STORE, KE SAMNE, MAUJPUR, DELHI",2017-01-11,2017-01-11,Wednesday,NORTH EAST,8173058170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170010,5,2017-01-11,JAFRABAD,19:10,323/341/34,15:00,15:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"H NO 81/9,, GALI NO 6, SHIV MANDIR, GALI MAUJPUR, DELHI",2017-01-11,2017-01-11,Wednesday,NORTH EAST,8173058170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170011,4,2017-01-11,JAFRABAD,19:30,323/341/34,11:15,11:15,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"SHRI BALAJI STORE, BHARAMPURI, GALI NO 1, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170012,5,2017-01-13,JAFRABAD,16:30,283,14:30,14:30,obstruction by a person,obstruction by a person
1 IPC 1860,"SHOP H NO 417/324, MAIN YAMUNA VIHAR ROAD, ADARSH MOHALLA MAUJPUR, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170013,6,2017-01-13,JAFRABAD,18:55,283,17:30,17:30,obstruction by a person,obstruction by a person
1 IPC 1860,"SHOP NO 1, MAIN BHARAMPURI ROAD, RAJPUT MOHALLA, GHONDA DELHI-53",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170014,6,2017-01-13,JAFRABAD,19:05,283,17:30,17:30,obstruction by a person,obstruction by a person
1 IPC 1860,"ROAD NO 66, NEAR GALI NO 28, INFRONT OF METRO PILLOR NO 178, JAFRABAD, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170015,6,2017-01-13,JAFRABAD,19:20,283,18:15,18:15,obstruction by a person,obstruction by a person
1 IPC 1860,"MAIN ROAD 66 FOOTA, MATA MANDIR GALI NO 1, KE KONE PAR, SURAJ FOAM",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170016,7,2017-01-13,JAFRABAD,19:30,283,19:10,19:10,obstruction by a person,obstruction by a person
1 IPC 1860,"SHOP NO A—1/11, MAIN ROAD MAUJPUR, MARKET, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170017.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170017,6,2017-01-13,JAFRABAD,20:00,283,18:30,18:30,obstruction by a person,obstruction by a person
1 IPC 1860,"SHOP NO 3, MURADABADI BIRYANI, GHONDA, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170018,7,2017-01-13,JAFRABAD,20:15,283,19:45,19:45,obstruction by a person,obstruction by a person
1 IPC 1860,"SHOP NO 445, INFRONT OF SHIV MANDIR, GHONDA, MAIN ROAD BHARAMPURI, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170019,7,2017-01-13,JAFRABAD,20:30,283,19:00,19:00,obstruction by a person,obstruction by a person
1 IPC 1860,"H NO 630, GALI NO 26, JAFRABAD, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173058170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170020,7,2017-01-13,JAFRABAD,22:20,188,20:50,20:50,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"HNO-1153A, GALI NO-14/6, NOORI MASJID CHAUHAN BANGAR, DELHI",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173058170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170021,5,2017-01-14,JAFRABAD,16:50,283,15:15,15:15,obstruction by a person,obstruction by a person
1 IPC 1860,"H NO 635, NEAR PANCHAYAT GHAR GALI, VILLAGE GHONDA, DELHI",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173058170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170022,6,2017-01-14,JAFRABAD,19:25,188,18:00,18:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"SHOP NO 7, BHARAMPURI ROAD, GHONDA CHOWK, DELHI",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173058170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170023,6,2017-01-14,JAFRABAD,19:35,283,17:30,17:30,obstruction by a person,obstruction by a person
1 IPC 1860,"MAIN ROAD 66 FOOTA, SHOP NO 1054, GALI NO 35, JAFRABAD DELHI",2017-01-15,2017-01-15,Sunday,NORTH EAST,8173058170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170024,7,2017-01-15,JAFRABAD,22:25,283,21:50,21:50,obstruction by a person,obstruction by a person
1 IPC 1860,"ROAD NO 66, IN FRONT OF T-207, MAUJPUR, DELHI",2017-01-15,2017-01-15,Sunday,NORTH EAST,8173058170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170025,7,2017-01-15,JAFRABAD,22:40,283,21:20,21:20,obstruction by a person,obstruction by a person
1 IPC 1860,"MAUJPUR RED LIGHT T POINT, MAUJPUR, DELHI",2017-01-15,2017-01-15,Sunday,NORTH EAST,8173058170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170026,8,2017-01-16,JAFRABAD,00:15,356/379/34,22:30,22:30,Snatching-Theft,Snatching
1 IPC 1860,"H NO 422, GALI NO 20 JAFRABAD, DELHI",2017-01-16,2017-01-16,Monday,NORTH EAST,8173058170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170027,5,2017-01-16,JAFRABAD,17:05,188,15:55,15:55,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H NO12A/106A,GALINO 11, VIJAY MOHALLA, MAUJPUR DELHI",2017-01-16,2017-01-16,Monday,NORTH EAST,8173058170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170028,6,2017-01-16,JAFRABAD,18:10,188,17:45,17:45,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"SHOP NO 537, GALI NO 23, ROAD NO 66' JAFRABAD, DELHI",2017-01-17,2017-01-17,Tuesday,NORTH EAST,8173058170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170029,6,2017-01-17,JAFRABAD,17:35,283,16:25,16:25,obstruction by a person,obstruction by a person
1 IPC 1860,"H NO 108/9, AKHADE WALI GALI, CHAUHAN BANGER, DELHI",2017-01-17,2017-01-17,Tuesday,NORTH EAST,8173058170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173058170030,6,2017-01-17,JAFRABAD,18:10,188,17:00,17:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. 0-98, GALI NO. 1, PRATAP NAGAR, SABOLI DELHI",2016-12-31,2016-12-31,Saturday,NORTH EAST,8173055170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170002,5,2017-01-01,HARSH VIHAR,15:00,363,13:00,13:00,Kidnapping,Kidnapping
1 IPC 1860,"IN FRONT OF H.NO. 5, MAIN ROAD SABOLI EXTN, NEAR FANNE KHA MOD DELHI- 93",2017-01-03,2017-01-03,Tuesday,NORTH EAST,8173055170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170004,7,2017-01-05,HARSH VIHAR,19:15,323/341/34,19:00,19:00,Causing hurt-wrong restraint,Causing hurt-wrong restraint
1 IPC 1860,"H.NO. 8- 1/593, GALI NO. 21, HARSH VIHAR DELHI",2017-01-12,2017-01-12,Thursday,NORTH EAST,8173055170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170006,4,2017-01-12,HARSH VIHAR,14:40,324/506,10:30,10:30,Criminal intimidation-hurt by dangerous weapons,Others
1 IPC 1860,"H.NO. 312, GALI NO. 7, PRATAP NAGAR",2017-01-12,2017-01-12,Thursday,NORTH EAST,8173055170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170008,4,2017-01-12,HARSH VIHAR,20:50,363,11:00,11:00,Kidnapping,Kidnapping
1 IPC 1860,"561/1, SEWA DHAM ROAD CHOUHAN MARKET, MANDOLI DELHI",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173055170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170009,3,2017-01-14,HARSH VIHAR,08:20,356/379/34,07:00,07:00,Snatching-Theft,Snatching
1 IPC 1860,"MAIN ROAD, SABOLI BAGH, DELHI, 110093",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173055170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170010,7,2017-01-14,HARSH VIHAR,21:55,283,19:10,19:10,obstruction by a person,obstruction by a person
1 IPC 1860,"IN FRONT OF GALI NO 12, MAIN ROAD BUDH VIHAR, MANDOLI, DELHI, 110093",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173055170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170011,7,2017-01-14,HARSH VIHAR,22:15,283,20:10,20:10,obstruction by a person,obstruction by a person
1 IPC 1860,"A—254, GALI NO 7, MANDOLI EXTN, DELHI, 110093",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173055170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170012,7,2017-01-14,HARSH VIHAR,22:30,188,19:30,19:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"KRISHNA HOTEL NEAR DISPENSARY, BANK COLONY STAND, DELHI, 110093",2017-01-15,2017-01-15,Sunday,NORTH EAST,8173055170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170013,5,2017-01-15,HARSH VIHAR,13:50,188,13:00,13:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. B-3/298, GALI NO 18, HARSH VIHAR, DELHI, 110093",2016-05-07,2017-01-15,INTERVENING DAY,NORTH EAST,8173055170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170014,,2017-01-15,HARSH VIHAR,16:45,188,00:00,00:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. A- 1/292, GALI NO. 9, HARSH VIHAR",2017-01-17,2017-01-17,Tuesday,NORTH EAST,8173055170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170018,6,2017-01-17,HARSH VIHAR,18:00,188,16:45,16:45,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. 3F/F, KH NO 959/431, RAILWAY ROAD, SABOLI, DELHI, 110093",2017-01-18,2017-01-18,Wednesday,NORTH EAST,8173055170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170020,7,2017-01-18,HARSH VIHAR,19:50,188,19:00,19:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"B-2/376, MAIN 23 FUTA, SAFED MANDIR ROAD, HARSH VIHAR, DELHI, 110093",2017-01-18,2017-01-18,Wednesday,NORTH EAST,8173055170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170021,6,2017-01-18,HARSH VIHAR,20:00,188,18:30,18:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"B-13/50, GANGA SAHAI COLONY, DELHI-93",2017-01-19,2017-01-19,Thursday,NORTH EAST,8173055170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170022,4,2017-01-19,HARSH VIHAR,13:00,188,12:30,12:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"FACTORY NO KHASRA NO 240, NEAR BADA SCHOOL, MANDOLI, DELHI",2017-01-19,2017-01-19,Thursday,NORTH EAST,8173055170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170023,7,2017-01-19,HARSH VIHAR,19:20,188,19:00,19:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"(3- 2/710, GALI NO. 16, HARSH VIHAR DELHI",2017-01-20,2017-01-20,Friday,NORTH EAST,8173055170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170024,6,2017-01-20,HARSH VIHAR,19:40,188,18:30,18:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. B- 322, GALI NO. 12, SABOLI BAGH DELHI- 93",2017-01-20,2017-01-20,Friday,NORTH EAST,8173055170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170025,7,2017-01-20,HARSH VIHAR,20:40,188,19:30,19:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"8-156, 25 FOOTA ROAD, SUSHILA GARDEN DELHI",2017-01-21,2017-01-21,Saturday,NORTH EAST,8173055170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170026,6,2017-01-21,HARSH VIHAR,18:25,188,17:30,17:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"8- 2/868, GALI NO. 31, HARSH VIHAR DELHI",2017-01-21,2017-01-21,Saturday,NORTH EAST,8173055170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170027,6,2017-01-21,HARSH VIHAR,19:50,188,18:30,18:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H.NO. 254, MAIN 20 FUTA ROAD, BUDH VIHAR, MANDOLI, DELHI, 110093",2017-01-22,2017-01-22,Sunday,NORTH EAST,8173055170028.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173055170028,6,2017-01-22,HARSH VIHAR,17:35,188,17:00,17:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"B-93, GALI NO. 5/2, BABU NAGAR, KARAWAL NAGAR",2017-01-02,2017-01-02,Monday,NORTH EAST,8173016170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170002,3,2017-01-03,KARAWAL NAGAR,00:15,363,07:00,07:00,Kidnapping,Kidnapping
1 IPC 1860,"TRANSFARMAR WALI GALI, SADATPUR TIRAHA, KARAWAL NAGAR DELHI",2017-01-02,2017-01-02,Monday,NORTH EAST,8173016170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170003,7,2017-01-03,KARAWAL NAGAR,00:40,279/337/323/341,21:15,21:15,Causing hurt-Rash driving-endangering safety of others-wrong restraint,Rash driving
1 IPC 1860,"KHASRA NO-398/2, PRAKASH VIHAR, KARAWAL NAGAR DELHI",2017-01-02,2017-01-02,Monday,NORTH EAST,8173016170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170004,3,2017-01-03,KARAWAL NAGAR,02:35,363,08:30,08:30,Kidnapping,Kidnapping
1 IPC 1860,"H.NO.176, ANKUR ENCLAVE NEAR, LUXMAN PUBLIC SCHOOL, KARAWAL NAGAR DELHI",2017-01-03,2017-01-03,Tuesday,NORTH EAST,8173016170005.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170005,2,2017-01-03,KARAWAL NAGAR,08:45,380/411/34,05:30,05:30,Theft,Theft
1 IPC 1860,"TRANSFARMAR WALI GALI, SADATPUR TIRAHA, DELHI",2017-01-02,2017-01-02,Monday,NORTH EAST,8173016170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170006,8,2017-01-03,KARAWAL NAGAR,09:35,308/34,22:20,22:20,culpable homicide,culpable homicide
1 IPC 1860,"IN FRONT OF BOI BANK, MAIN ROAD, MUKHIYA MARKET, KARAWAL NAGAR",2017-01-04,2017-01-04,Wednesday,NORTH EAST,8173016170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170008,1,2017-01-04,KARAWAL NAGAR,05:15,379/356/34,03:10,03:10,Snatching-Theft,Snatching
1 IPC 1860,"NEAR CHAMAN FACTORY, SOM BAZAR ROAD, KARAWAL NAGAR",2017-01-12,2017-01-12,Thursday,NORTH EAST,8173016170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170015,3,2017-01-12,KARAWAL NAGAR,18:10,323/341/354(A)/50‘,09:30,09:30,Causing hurt-sexual harrasement-wrong restraint,sexual harrasement
1 IPC 1860,"8-6, 33 FUTA ROAD, AMBIKA VIHAR, KARAWAL NAGAR",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173016170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170020,5,2017-01-14,KARAWAL NAGAR,15:35,188,14:00,14:00,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"SHOP NO. K-274, MANI ROAD, INFRONT OF, KARAWAL NAGAR",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173016170021.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170021,5,2017-01-14,KARAWAL NAGAR,15:30,283/291,15:00,15:00,obstruction by a person,obstruction by a person
1 IPC 1860,"NALA ROAD ANKUR ENCLAVE, CORNER OF SAINI PUBLIC SCHOOL, KARAWAL NAGAR",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173016170022.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170022,8,2017-01-14,KARAWAL NAGAR,22:35,279/337,22:00,22:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"C-47MAIN 30 FUTA ROAD, AMBIKA VIHAR, SHIV VIHAR KARAWAL NAGAR",2017-01-17,2017-01-17,Tuesday,NORTH EAST,8173016170024.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170024,5,2017-01-17,KARAWAL NAGAR,16:30,283,15:15,15:15,obstruction by a person,obstruction by a person
1 IPC 1860,"H.NO U-8, KH-16 33 FUTA ROAD, LOK VIHAR, SHIV VIHAR DELHI",2017-01-17,2017-01-17,Tuesday,NORTH EAST,8173016170025.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170025,5,2017-01-17,KARAWAL NAGAR,16:45,188,15:30,15:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"KALI GHATA ROAD, SOM BAZAR CHOWK, NEAR BALAJI MEDICAL STORE, KARAWAL NAGAR",2017-01-18,2017-01-18,Wednesday,NORTH EAST,8173016170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170026,7,2017-01-18,KARAWAL NAGAR,20:10,283/291,19:00,19:00,obstruction by a person,obstruction by a person
1 IPC 1860,"(3-562, MAIN 30 FUTA ROAD, SHIV VIHAR, KARAWAL NAGAR",2017-01-18,2017-01-18,Wednesday,NORTH EAST,8173016170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170027,7,2017-01-18,KARAWAL NAGAR,21:15,283,20:30,20:30,obstruction by a person,obstruction by a person
1 IPC 1860,"IN FRONT OF MADAN LAL FARM HOUSE, MAIN ROAD, JAWHAR NAGAR",2017-01-19,2017-01-19,Thursday,NORTH EAST,8173016170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170029,5,2017-01-19,KARAWAL NAGAR,15:40,283/291,14:20,14:20,obstruction by a person,obstruction by a person
1 IPC 1860,"H.NO. R-10‘I, GALI NO. 8, PH-2, SHIV VIHAR, KARAWAL NAGAR, DELHI",2017-01-10,2017-01-10,Tuesday,NORTH EAST,8173016170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173016170030,6,2017-01-19,KARAWAL NAGAR,19:00,365,16:00,16:00,Kidnapping,Kidnapping
1 IPC 1860,"H NOE-173, GALI NO. 04, KRISHNA GALI, BABARPUR, DELHI",2017-01-01,2017-01-01,Sunday,NORTH EAST,8173045170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170002,1,2017-01-01,WELCOME,03:45,451/427/506/34,01:20,01:20,Criminal intimidation-house-trespass-mischief,house-trespass
1 IPC 1860,"IN FRONT OF MCD OFFICE, KAISHAV CHOWK WELCOME",2017-01-02,2017-01-02,Monday,NORTH EAST,8173045170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170003,7,2017-01-02,WELCOME,20:20,356/379/34,19:00,19:00,Snatching-Theft,Snatching
1 IPC 1860,"YAD RAM MANDIR WALI PULIYA (NALA), BABARPUR, DELHI",2017-01-04,2017-01-04,Wednesday,NORTH EAST,8173045170004.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170004,2,2017-01-04,WELCOME,10:00,356/379/34,06:00,06:00,Snatching-Theft,Snatching
1 IPC 1860,"SUDHAMAPURI, 006, BUDH BAZAR ROAD DELHI",,,,NORTH EAST,8173045170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170006,,2017-01-05,WELCOME,19:00,376,,,Rape,Rape
1 IPC 1860,"E-49/K-77, JANTA MAZDOOR COLONY WELCOME, WELCOME DELHI",2016-12-20,2016-12-20,Tuesday,NORTH EAST,8173045170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170007,5,2017-01-05,WELCOME,20:00,363,14:00,14:00,Kidnapping,Kidnapping
1 IPC 1860,"IN FRONT OF BABU-UL MADARSA, NEAR JANTA COLONY PULIYA, 66 FOOTA ROAD DELHI",2017-01-12,2017-01-12,Thursday,NORTH EAST,8173045170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170010,8,2017-01-13,WELCOME,01:15,393/394/397/307/3,22:15,22:15,Robbery-murder,murder
1 IPC 1860,"KESHAV CHOWK UNDER FLY OVER MCD OFFICE, WELCOME, DELHI",2017-01-11,2017-01-11,Wednesday,NORTH EAST,8173045170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170011,5,2017-01-13,WELCOME,11:00,324/34,14:30,14:30,hurt by dangerous weapons,hurt by dangerous weapons
1 IPC 1860,"MAIN 65 FT. ROAD ,PILLI MITTI, JANTA COLONY WELCOME, DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173045170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170012,4,2017-01-13,WELCOME,12:30,283,11:00,11:00,obstruction by a person,obstruction by a person
1 IPC 1860,"G-243, JANTA COLONY WELCOME, RITIKA TELECOM SHOP DELHI",2017-01-13,2017-01-13,Friday,NORTH EAST,8173045170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170013,5,2017-01-13,WELCOME,15:30,188,14:30,14:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"(3-27, 06, KABIR NAGAR DELHI",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173045170014.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170014,5,2017-01-14,WELCOME,14:15,188,13:30,13:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"66 FOOTA ROAD, NEHAR BAZAR ROAD, IN FRONT OF METRO PILLAR NO 211, MOUJPUR",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173045170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170015,5,2017-01-14,WELCOME,16:25,283,15:40,15:40,obstruction by a person,obstruction by a person
1 IPC 1860,"11/71, HARIOM GALI, EAST BABARPUR, SHD.",2017-01-14,2017-01-14,Saturday,NORTH EAST,8173045170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8173045170016,6,2017-01-14,WELCOME,20:00,363,17:00,17:00,Kidnapping,Kidnapping
