acts,address,datefrom,dateto,day,district,filename,link,pahar,psdate,pstation,pstime,section,timefrom,timeto,full_charge,group_charge
1 IPC 1860,"278, GALI No.3, BAGH KAREKHAN, KISHANGANJ, DELHI, 100007",2017-01-29,2017-01-29,Sunday,NORTH,8166024170012.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166024170012,4,2017-02-14,GULABI BAGH,18:05,420,10:36,10:46,cheating,cheating
1 IPC 1860,"A 52, GALI N010, PRATAP NAGAR Kl SIDI, DELHI",2017-03-06,2017-03-06,Monday,NORTH,8166024170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166024170020,7,2017-03-06,GULABI BAGH,22:55,379/356,21:00,21:00,Snatching-Theft,Snatching
1 IPC 1860,"gm ﬁg 3T6"", ISBT FLYOVER",2017-01-10,2017-01-10,Tuesday,NORTH,8166016170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166016170010,7,2017-01-10,KASHMERI GATE,20:07,379,20:00,20:00,Theft,Theft
1 IPC 1860,H N 215481230 ZBWWﬁmﬁﬁﬁEﬁWﬁ,2017-01-12,2017-01-12,Thursday,NORTH,8166016170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166016170013,7,2017-01-12,KASHMERI GATE,21:10,188,20:10,20:10,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"wmﬁﬁROAD,ﬁah%aﬁrgﬁr,aamaﬁmaﬁ2ﬁﬁﬁEﬁwﬁ",2017-01-14,2017-01-14,Saturday,NORTH,8166016170016.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166016170016,6,2017-01-14,KASHMERI GATE,16:30,279/304A,16:25,16:25,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,QWWWWWWWQWﬁﬁQmﬁEﬁa—aﬁ,2017-01-15,2017-01-15,Sunday,NORTH,8166016170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166016170018,6,2017-01-15,KASHMERI GATE,16:27,307,16:00,16:00,murder,murder
1 IPC 1860,"SHOP NO.1217,1=IE?vr mm, mm ﬁt, ﬁwﬁ",2017-01-17,2017-01-17,Tuesday,NORTH,8166016170020.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166016170020,2,2017-01-17,KASHMERI GATE,09:00,380,05:00,05:00,Theft,Theft
1 IPC 1860,Gpoﬁmﬁrmm,2017-01-30,2017-01-30,Monday,NORTH,8166016170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166016170027,6,2017-01-30,KASHMERI GATE,18:05,356/379/411/34,17:30,17:30,Snatching-Theft,Snatching
1 IPC 1860,"BEHIND RED FORT, VIJAY GHAT, NEAR LAL BAHADUR SHASTRI, JI Kl SMADHI, DELHI",2017-01-17,2017-01-17,Tuesday,NORTH,8166018170007.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166018170007,3,2017-01-17,KOTWALI,13:40,279/337,08:25,08:25,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"Iﬁﬁﬁ aﬁéﬁ ,miﬁﬁﬁ'rﬁ GRP LINE, FLY OVER, LAHORI GATE, DELHI",2016-12-28,2016-12-28,Wednesday,NORTH,8166023170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170003,4,2017-01-02,LAHORI GATE,22:20,337,11:46,11:46,endangering safety of others,endangering safety of others
1 IPC 1860,"ﬁﬁaﬁalaﬁﬁﬁg,ﬁaiﬁwnﬁﬁ%mﬁnmﬁﬁam-OS",2017-01-17,2017-01-17,Tuesday,NORTH,8166023170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170008,7,2017-01-17,LAHORI GATE,23:00,279/337,20:45,20:45,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"ERR NEW INDIA TRANSPORT, ﬁx‘rﬁﬁ ﬁg FI'ZIT EIGHT aﬁ-OS",2017-01-21,2017-01-21,Saturday,NORTH,8166023170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170010,4,2017-01-21,LAHORI GATE,14:15,279/337,10:30,10:30,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,meaﬁﬁnﬁiﬁﬁﬁammmﬁa—oﬁ,2017-01-27,2017-01-27,Friday,NORTH,8166023170013.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170013,7,2017-01-27,LAHORI GATE,23:35,356/379/34,21:30,21:30,Snatching-Theft,Snatching
1 IPC 1860,maﬁazaaawﬁ,2017-01-31,2017-01-31,Tuesday,NORTH,8166023170015.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170015,7,2017-01-31,LAHORI GATE,21:45,356/379/411/34,20:15,20:15,Snatching-Theft,Snatching
1 IPC 1860,"gagmﬁaﬁmmﬁﬁm, DELHI 06",2017-02-23,2017-02-23,Thursday,NORTH,8166023170023.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170023,7,2017-02-24,LAHORI GATE,03:10,323/341/506/34,21:00,21:00,Causing hurt-Criminal intimidation-wrong restraint,Causing hurt-Criminal intimidation-wrong restraint
1 IPC 1860,"aﬁﬁQHEﬁtﬁl%m,mmﬁa—d,m€rﬁﬁa ,ﬁWﬁ-OS",2017-03-15,2017-03-15,Wednesday,NORTH,8166023170029.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166023170029,6,2017-03-18,LAHORI GATE,23:55,328/379/34,17:00,17:00,Theft,Theft
1 IPC 1860,"PURANI GANESH MEEL Kl GODAM, Kl DIWEAR KE SATH, NEAR DUKAN NO. 7673",,,,NORTH,8166031170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170002,,2017-01-03,ROOP NAGAR,00:15,308,,,culpable homicide,culpable homicide
1 IPC 1860,"D 178 KAMLA NAGAR, mﬁam, DELHI",2017-01-12,2017-01-12,Thursday,NORTH,8166031170008.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170008,6,2017-01-12,ROOP NAGAR,18:20,283,17:30,17:30,obstruction by a person,obstruction by a person
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): Beat N0(Eﬁ?: arr.) : 816603107",,,,NORTH,8166031170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170026,,,ROOP NAGAR,,354(B)/323/506,30/01/2017,30/01/2017,Causing hurt-Criminal intimidation-Women abuse,Others
1 IPC 1860,"D 73 KAMLA NAGAR, Fl'cﬁFr% OPOSITE SIDE, 8335 ﬁlm, W",2017-01-31,2017-01-31,Tuesday,NORTH,8166031170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166031170030,6,2017-01-31,ROOP NAGAR,16:40,283,16:00,16:00,obstruction by a person,obstruction by a person
1 IPC 1860,".. \wx‘ ”xv... 1""

Distance from P.S (211m fr :3 sh? ﬁrm): NORTH, 500 KM(s) Beat N0(Eﬁ?: arr.) : 816603805",,,,NORTH,8166038170003.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166038170003,,,SADAR BAZAR,,354,05/01/2017,05/01/2017,sexual harrasement,sexual harrasement
1 IPC 1860,"H.NO.341/15 ,GALI No.1 BAGH KARE KHA, KISHAN GANJ DELHI",2017-01-17,2017-01-17,Tuesday,NORTH,8166039170019.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170019,3,2017-01-18,SARAI ROHILLA,12:15,363,09:00,09:00,Kidnapping,Kidnapping
1 IPC 1860,"mga%m,§aﬁhzﬁaﬁ§qrhﬁr,awﬁgm",2017-01-22,2017-01-22,Sunday,NORTH,8166039170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166039170027,5,2017-01-22,SARAI ROHILLA,16:05,420/34,14:00,14:00,cheating,cheating
1 IPC 1860,mﬁuﬁgzﬁmjmmﬁam,2017-01-02,2017-01-02,Monday,NORTH,8166041170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170002,3,2017-01-02,SUBZI MANDI,15:35,279/337,08:00,08:00,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"H.N 773, NEHRU KUTIA, MALKA GANJ, 3E Emir Trﬁﬁ",2016-11-01,2016-11-01,Tuesday,NORTH,8166041170009.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170009,8,2017-01-08,SUBZI MANDI,17:00,308/34,22:40,22:40,culpable homicide,culpable homicide
1 IPC 1860,ﬁlmmﬁuaﬁaﬁﬂamﬁﬁﬁmaﬁﬁﬁ,2017-02-02,2017-02-02,Thursday,NORTH,8166041170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166041170030,7,2017-02-03,SUBZI MANDI,00:10,308/365/342/506/3,21:30,21:30,Criminal intimidation-Kidnapping-culpable homicide-wrongful confinement,culpable homicide
1 IPC 1860,"Tlﬁﬁﬁo 5 ilﬁihiﬁﬁ'a? MOD SCHOOL, JAGATPUR DELHI",2016-12-31,2017-01-01,INTERVENING DAY,NORTH,8166051170002.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170002,,2017-01-01,TIMARPUR,07:15,457/380,21:30,03:20,Theft-house-trespass,Theft
1 IPC 1860,"Hiﬁmanﬁﬁﬁo.10,wgzﬁﬁr,ﬁa—aﬁ",2017-01-03,2017-01-04,INTERVENING DAY,NORTH,8166051170006.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170006,,2017-01-04,TIMARPUR,10:30,379,20:00,06:00,Theft,Theft
1 IPC 1860,"aﬁﬁmmaﬁmﬁﬁﬁmﬁrgﬁgmézﬁ m,ﬁw,ﬁmﬁ",2017-01-05,2017-01-05,Thursday,NORTH,8166051170010.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170010,8,2017-01-06,TIMARPUR,00:10,392/34,22:15,22:15,Robbery,Robbery
1 IPC 1860,"UNDER IRON FOOTOVER BRIDGE, TOWARDS WAZIRABAD TO, MAJNU KA TILLA, GURUDWARA ON ROAD

nl—I I II",2017-01-06,2017-01-06,Friday,NORTH,8166051170011.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170011,1,2017-01-06,TIMARPUR,02:25,279/304A,00:30,00:30,Negligence conduct-Rash driving,Rash driving
1 IPC 1860,"Emm, q—aﬁ, Wig}, ﬁwﬁ",2016-12-18,2016-12-18,Sunday,NORTH,8166051170018.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170018,5,2017-01-10,TIMARPUR,23:35,279/337,15:50,15:50,Rash driving-endangering safety of others,Rash driving
1 IPC 1860,"QUTR. NO. 763, MS ﬁﬁﬁm TIAMRPUR, DELHI",2017-01-17,2017-01-17,Tuesday,NORTH,8166051170026.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170026,,2017-01-17,TIMARPUR,21:25,454/380,14:30,18:00,Theft-house-trespass,Theft
1 IPC 1860,"0-15 MAIN MARKET JUST CLICK CYBER CAFE, rrieﬁ 1375mm",2017-01-19,2017-01-19,Thursday,NORTH,8166051170027.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170027,7,2017-01-19,TIMARPUR,20:35,188,19:30,19:30,Disobedience to pub. Serv. Order,Disobedience to pub. Serv. Order
1 IPC 1860,"H. NO. 657, B-BLOCK, NEAR PANI Kl TANKI, DAKSHINPURI, NEW DELHI",,,,NORTH,8166051170030.pdf,http://59.180.234.21:8080/citizen/gefirprint.htm?firRegNo=8166051170030,,2017-01-20,TIMARPUR,20:00,498A/406/34,,,Criminal breach of trust-domestic abuse,domestic abuse
